"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","QueryDate","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL"
"79",41,"C Nobre, N Gehlenborg, H Coon…","Lineage: Visualizing multivariate clinical data in genealogy graphs",2018,"IEEE transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8307265/","https://scholar.google.com/scholar?cites=12057099905181886240&as_sdt=2005&sciodt=0,5&hl=en",10,"2023-02-22 14:54:27","","",NA,NA,NA,NA,NA,NA,41,8.2,10,4,5,"The majority of diseases that are a significant challenge for public and individual heath are caused by a combination of hereditary and environmental factors. In this paper we introduce …","https://ieeexplore.ieee.org/iel7/2945/8629338/08307265.pdf","https://scholar.google.com/scholar?q=related:ICfDhXtsU6cJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"80",0,"J Lahmer","Lowering the barrier to entry in online group communication",2015,"","scholar.archive.org","https://scholar.archive.org/work/2mh6q4vzkvgdhk3tzzbf3fqsym/access/wayback/https://repositum.tuwien.at/bitstream/20.500.12708/2089/2/Lahmer%20Jakob%20-%202015%20-%20Lowering%20the%20barrier%20to%20entry%20in%20online%20group...pdf","",122,"2023-02-22 14:54:27","PDF","",NA,NA,NA,NA,NA,NA,0,0,0,1,8,"New technologies are accepted very slowly. Humans are creatures of habit and new technologies often require the adoption of everyday routines. Especially in the field of online …","https://scholar.archive.org/work/2mh6q4vzkvgdhk3tzzbf3fqsym/access/wayback/https://repositum.tuwien.at/bitstream/20.500.12708/2089/2/Lahmer%20Jakob%20-%202015%20-%20Lowering%20the%20barrier%20to%20entry%20in%20online%20group...pdf","https://scholar.google.com/scholar?q=related:pkj9f7KDBzwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"81",3,"K Matsuyama, M Okamoto","MIKAN GLOBE MT: An Interactive World Map featuring Seamless Map Projection and Guaranteed Visibility",2009,"The Journal of the Society for Art and …","jstage.jst.go.jp","https://www.jstage.jst.go.jp/article/artsci/8/3/8_3_130/_article/-char/ja/","https://scholar.google.com/scholar?cites=239376538362290265&as_sdt=2005&sciodt=0,5&hl=en",86,"2023-02-22 14:54:27","","",NA,NA,NA,NA,NA,NA,3,0.21,2,2,14,"This paper describes the research and development of a new tool for visualizing world maps. The developers anticipate this tool will provide a better grasp of structures and enable …","https://www.jstage.jst.go.jp/article/artsci/8/3/8_3_130/_pdf","https://scholar.google.com/scholar?q=related:WaClgLFvUgMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"82",0,"K Matsuyama, K Konno","MapSlider: A Property Based Interface for World Map Software",2014,"NICOGRAPH International","art-science.org","https://art-science.org/journal/v14n3/v14n3pp46/artsci-v14n3pp46.pdf","",124,"2023-02-22 14:54:27","PDF","",NA,NA,NA,NA,NA,NA,0,0,0,2,9,"By focusing on the properties used to measure map projections and utilizing them to manipulate map projection parameters, we have developed a new interface for manipulating …","https://art-science.org/journal/v14n3/v14n3pp46/artsci-v14n3pp46.pdf","https://scholar.google.com/scholar?q=related:GTrAJPzyK0QJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"83",103,"N Elmqvist, N Henry, Y Riche, JD Fekete","Melange: space folding for multi-focus interaction",2008,"Proceedings of the SIGCHI …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1357054.1357263","https://scholar.google.com/scholar?cites=14991175831460547030&as_sdt=2005&sciodt=0,5&hl=en",14,"2023-02-22 14:54:27","","10.1145/1357054.1357263",NA,NA,NA,NA,NA,NA,103,6.87,26,4,15,"Interaction and navigation in large geometric spaces typically require a sequence of pan and zoom actions. This strategy is often ineffective and cumbersome, especially when trying …","https://dl.acm.org/doi/pdf/10.1145/1357054.1357263","https://scholar.google.com/scholar?q=related:1omg9_1aC9AJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"84",1,"SB Yahia, O Couturier, T Hamrouni…","Meta-knowledge based approach for an interactive visualization of large amounts of association rules",2009,"Post-Mining of …","igi-global.com","https://www.igi-global.com/chapter/post-mining-association-rules/8444","https://scholar.google.com/scholar?cites=14736695671132218019&as_sdt=2005&sciodt=0,5&hl=en",109,"2023-02-22 14:54:27","","",NA,NA,NA,NA,NA,NA,1,0.07,0,4,14,"Providing efficient and easy-to-use graphical tools to users is a promising challenge of data mining, especially in the case of association rules. These tools must be able to generate …","https://scholar.archive.org/work/zndizd65rrc23boturncwk2agi/access/wayback/http://biblio.uabcs.mx/html/libros/pdf/20/11.pdf","https://scholar.google.com/scholar?q=related:o2LfcKJCg8wJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"85",1,"K Orphanou, J Otterbacher, S Kleanthous…","Mitigating Bias in Algorithmic Systems: A Fish-Eye View of Problems and Solutions Across Domains.",2021,"arXiv preprint arXiv …","academia.edu","https://www.academia.edu/download/82855654/2103.16953v1.pdf","https://scholar.google.com/scholar?cites=6608914792480646940&as_sdt=2005&sciodt=0,5&hl=en",52,"2023-02-22 14:54:27","PDF","",NA,NA,NA,NA,NA,NA,1,0.5,0,4,2,"Mitigating bias in algorithmic systems is a critical issue drawing attention across communities within the information and computer sciences. Given the complexity of the …","https://www.academia.edu/download/82855654/2103.16953v1.pdf","https://scholar.google.com/scholar?q=related:HCei_PyUt1sJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"86",4,"K Orphanou, J Otterbacher, S Kleanthous…","Mitigating Bias in Algorithmic Systems—A Fish-eye View",2022,"ACM Computing …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3527152","https://scholar.google.com/scholar?cites=6536285434293059346&as_sdt=2005&sciodt=0,5&hl=en",18,"2023-02-22 14:54:27","","10.1145/3527152",NA,NA,NA,NA,NA,NA,4,4,1,4,1,"Mitigating bias in algorithmic systems is a critical issue drawing attention across communities within the information and computer sciences. Given the complexity of the …","https://dl.acm.org/doi/full/10.1145/3527152","https://scholar.google.com/scholar?q=related:Ev-YxfiMtVoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"87",1,"Y Tu","Multi-con: exploring graphs by fast switching among multiple contexts",2010,"Proceedings of the International Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1842993.1843039","https://scholar.google.com/scholar?cites=5413418518129315945&as_sdt=2005&sciodt=0,5&hl=en",105,"2023-02-22 14:54:27","","10.1145/1842993.1843039",NA,NA,NA,NA,NA,NA,1,0.08,1,1,13,"Focus+ Context is a popular and effective technique for graph exploration. While previous works concentrate on studying how to display focal nodes with a single context, we argue …","https://dl.acm.org/doi/pdf/10.1145/1842993.1843039","https://scholar.google.com/scholar?q=related:aZCe8XVTIEsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"88",8,"PK Sundararajan, OJ Mengshoel…","Multi-fisheye for interactive visualization of large graphs",2011,"Workshops at the Twenty …","ted.selker.com","http://www.ted.selker.com/documents/resumefiles/NOT%20IN%20LISTED%20VITAE/Multi_fisheye%20for%20Intractv%20vis_lrgGrphs.pdf","https://scholar.google.com/scholar?cites=10730819440903289747&as_sdt=2005&sciodt=0,5&hl=en",59,"2023-02-22 14:54:27","PDF","",NA,NA,NA,NA,NA,NA,8,0.67,3,3,12,"By selectively zooming in and zooming out visualizations, the fisheye technique allows users to study details while maintaining context. In this paper, we introduce a multifisheye …","http://www.ted.selker.com/documents/resumefiles/NOT%20IN%20LISTED%20VITAE/Multi_fisheye%20for%20Intractv%20vis_lrgGrphs.pdf","https://scholar.google.com/scholar?q=related:k3vlW22H65QJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"89",8,"PK Sundarararajan, OJ Mengshoel…","Multi-focus and multi-window techniques for interactive network exploration",2013,"Visualization and Data …","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/8654/86540O/Multi-focus-and-multi-window-techniques-for-interactive-network-exploration/10.1117/12.2005659.short","https://scholar.google.com/scholar?cites=16011211058141005199&as_sdt=2005&sciodt=0,5&hl=en",55,"2023-02-22 14:54:27","","10.1117/12.2005659.short",NA,NA,NA,NA,NA,NA,8,0.8,3,3,10,"Networks analysts often need to compare nodes in different parts of a network. When zoomed to fit a computer screen, the detailed structure and node labels of even a …","https://kilthub.cmu.edu/articles/journal_contribution/Multi-focus_and_Multi-window_Techniques_for_Interactive_Network_Exploration/6710144/1/files/12240992.pdf","https://scholar.google.com/scholar?q=related:jwVNWKA_M94J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"90",74,"T Butkiewicz, W Dou, Z Wartell…","Multi-focused geospatial analysis using probes",2008,"… on Visualization and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4658126/","https://scholar.google.com/scholar?cites=9621893854733643525&as_sdt=2005&sciodt=0,5&hl=en",19,"2023-02-22 14:54:27","","",NA,NA,NA,NA,NA,NA,74,4.93,19,4,15,"Traditional geospatial information visualizations often present views that restrict the user to a single perspective. When zoomed out, local trends and anomalies become suppressed and …","https://ieeexplore.ieee.org/iel5/2945/4658121/04658126.pdf","https://scholar.google.com/scholar?q=related:Ba_pXXvVh4UJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"91",0,"A Wold","Multi-threaded conversations in instant messaging clients",2007,"","duo.uio.no","https://www.duo.uio.no/handle/10852/9666","",144,"2023-02-22 14:54:27","","",NA,NA,NA,NA,NA,NA,0,0,0,1,16,"Instant messaging is seeing increasingly widespread use in both leisure and work contexts. Several studies have illustrated problems associated with the textual chat interfaces typically …","https://www.duo.uio.no/bitstream/handle/10852/9666/3/Wold.pdf","https://scholar.google.com/scholar?q=related:klw3CcxcD1QJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"92",1,"TB Nguyen, E Olivetti, E Garyfallidis, N Agarwal…","Multiple-Scale Visualization of Large Data Based on Hierarchical Clustering",2014,"International Journal of …","ijcee.org","http://www.ijcee.org/papers/798-IT004.pdf","https://scholar.google.com/scholar?cites=8466968993146468540&as_sdt=2005&sciodt=0,5&hl=en",99,"2023-02-22 14:54:27","PDF","",NA,NA,NA,NA,NA,NA,1,0.11,0,5,9,"Nowadays, the large datasets become more and more common. However, traditional visualization techniques, which although allow to visually analyze and explore data, can not …","http://www.ijcee.org/papers/798-IT004.pdf","https://scholar.google.com/scholar?q=related:vPi9eHC3gHUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"93",39,"N Elmqvist, Y Riche, N Henry-Riche…","Mélange: Space folding for visual exploration",2009,"IEEE transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5184829/","https://scholar.google.com/scholar?cites=18132190880914924199&as_sdt=2005&sciodt=0,5&hl=en",29,"2023-02-22 14:54:27","","",NA,NA,NA,NA,NA,NA,39,2.79,10,4,14,"Navigating in large geometric spaces—such as maps, social networks, or long documents—typically requires a sequence of pan and zoom actions. However, this strategy is often …","https://ieeexplore.ieee.org/iel5/2945/4359476/05184829.pdf","https://scholar.google.com/scholar?q=related:p-KCqIl7ovsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"94",17,"J Harms, M Kratky, C Wimmer, K Kappel…","Navigation in long forms on smartphones: Scrolling worse than tabs, menus, and collapsible fieldsets",2015,"… –INTERACT 2015: 15th …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-22698-9_21","https://scholar.google.com/scholar?cites=14618388975835715192&as_sdt=2005&sciodt=0,5&hl=en",33,"2023-02-22 14:54:27","","10.1007/978-3-319-22698-9_21",NA,NA,NA,NA,NA,NA,17,2.13,3,5,8,"Mobile applications provide increasingly complex functionality through form-based user interfaces, which requires effective solutions for navigation on small-screen devices. This …","https://hal.inria.fr/hal-01609423/file/346946_1_En_21_Chapter.pdf","https://scholar.google.com/scholar?q=related:eJYsbVLz3soJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"95",0,"WA Castillo Rojas","Nuevos Esquemas de Visualizaciones para Mejorar la Comprensibilidad de Modelos de Data Mining",2015,"","oa.upm.es","https://oa.upm.es/id/eprint/39394","",155,"2023-02-22 14:54:27","","",NA,NA,NA,NA,NA,NA,0,0,0,1,8,"La gran cantidad de datos que se registran diariamente en los sistemas de base de datos de las organizaciones ha generado la necesidad de analizarla. Sin embargo, se enfrentan a …","http://oa.upm.es/39394/1/WILSON_ANDRES_CASTILLO_ROJAS.pdf","https://scholar.google.com/scholar?q=related:h4L5Qv37mvwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"96",16,"F Brodkorb, A Kuijper, G Andrienko…","Overview with details for exploring geo-located graphs on maps",2016,"Information …","journals.sagepub.com","https://journals.sagepub.com/doi/pdf/10.1177/1473871615597077","https://scholar.google.com/scholar?cites=15048692229926472189&as_sdt=2005&sciodt=0,5&hl=en",41,"2023-02-22 14:54:27","PDF","10.1177/1473871615597077",NA,NA,NA,NA,NA,NA,16,2.29,4,4,7,"Geo-located graph drawings often suffer from map visualization problems, such as overplotting of nodes as well as edges and location of parts of the graph being outside of the …","https://journals.sagepub.com/doi/pdf/10.1177/1473871615597077","https://scholar.google.com/scholar?q=related:_cnyCtqx19AJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"97",31,"A Ponsard, F Escalona, T Munzner","PaperQuest: A visualization tool to support literature review",2016,"Proceedings of the 2016 CHI …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2851581.2892334","https://scholar.google.com/scholar?cites=16643817831532410894&as_sdt=2005&sciodt=0,5&hl=en",25,"2023-02-22 14:54:27","","10.1145/2851581.2892334",NA,NA,NA,NA,NA,NA,31,4.43,10,3,7,"The literature review is a key component of academic research, which allows researchers to build upon each other's work. While modern search engines enable fast access to …","https://dl.acm.org/doi/pdf/10.1145/2851581.2892334","https://scholar.google.com/scholar?q=related:DjjNkiK4-uYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"98",5,"D Miau, S Feiner","Personalized compass: A compact visualization for direction and location",2016,"Proceedings of the 2016 CHI Conference on Human …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2858036.2858068","https://scholar.google.com/scholar?cites=3376645562293200824&as_sdt=2005&sciodt=0,5&hl=en",61,"2023-02-22 14:54:27","","10.1145/2858036.2858068",NA,NA,NA,NA,NA,NA,5,0.71,3,2,7,"Maps on mobile/wearable devices often make it difficult to determine the location of a point of interest (POI). For example, a POI may exist outside the map or on a background with no …","https://dl.acm.org/doi/pdf/10.1145/2858036.2858068","https://scholar.google.com/scholar?q=related:uKfiqD9B3C4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"99",1,"D Miau","Personalized navigation instruments for map user interfaces",2018,"","search.proquest.com","https://search.proquest.com/openview/52dbb2770c4b4831caa0bb345a733dd3/1?pq-origsite=gscholar&cbl=18750","https://scholar.google.com/scholar?cites=14334365395866028661&as_sdt=2005&sciodt=0,5&hl=en",89,"2023-02-22 14:54:27","BOOK","10.7916/D8K94QGW",NA,NA,NA,NA,NA,NA,1,0.2,1,1,5,"A map is a big multi-scale information space. The size of a computer display, however, is limited. Users of digital maps often need to repeatedly resize and reposition the map to seek …","https://academiccommons.columbia.edu/doi/10.7916/D8K94QGW/download","https://scholar.google.com/scholar?q=related:dQo_fWHl7cYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"100",83,"W Javed, S Ghani, N Elmqvist","Polyzoom: multiscale and multifocus exploration in 2d visual spaces",2012,"… of the SIGCHI conference on human …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2207676.2207716","https://scholar.google.com/scholar?cites=17291391641562363724&as_sdt=2005&sciodt=0,5&hl=en",11,"2023-02-22 14:54:27","","10.1145/2207676.2207716",NA,NA,NA,NA,NA,NA,83,7.55,28,3,11,"The most common techniques for navigating in multiscale visual spaces are pan, zoom, and bird's eye views. However, these techniques are often tedious and cumbersome to use …","https://dl.acm.org/doi/pdf/10.1145/2207676.2207716","https://scholar.google.com/scholar?q=related:TLd7kxVd9-8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"101",8,"X Xiong, BJ Choi","Position estimation algorithm based on natural landmark and fish-eyes' lens for indoor mobile robot",2011,"2011 IEEE 3rd International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6014964/","https://scholar.google.com/scholar?cites=7437783177699273048&as_sdt=2005&sciodt=0,5&hl=en",60,"2023-02-22 14:54:27","","",NA,NA,NA,NA,NA,NA,8,0.67,4,2,12,"Many generic position estimation algorithms are vulnerable to ambiguity introduced by no unique landmarks. Also, the available high-dimensional image data is not fully used when …","https://ieeexplore.ieee.org/iel5/5993482/6013532/06014964.pdf","https://scholar.google.com/scholar?q=related:WCkkn2RQOGcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"102",38,"S Brakatsoulas, D Pfoser…","Practical data management techniques for vehicle tracking data",2005,"… Conference on Data …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1410136/","https://scholar.google.com/scholar?cites=6636916126019141445&as_sdt=2005&sciodt=0,5&hl=en",35,"2023-02-22 14:54:27","","",NA,NA,NA,NA,NA,NA,38,2.11,13,3,18,"A novel data source for assessing traffic conditions is floating car data (FCD) in the form of vehicle tracking data, or, in database terms, trajectory data. This work proposes practical …","https://ieeexplore.ieee.org/iel5/9680/30564/01410136.pdf","https://scholar.google.com/scholar?q=related:Rb9ufw0QG1wJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"103",0,"TJ Butkiewicz","Probe-based visual analysis of geospatial simulations",2010,"","core.ac.uk","https://core.ac.uk/download/pdf/345079958.pdf","",132,"2023-02-22 14:54:27","PDF","",NA,NA,NA,NA,NA,NA,0,0,0,1,13,"This work documents the design, development, refinement, and evaluation of probes as an interaction technique for expanding both the usefulness and usability of geospatial …","https://core.ac.uk/download/pdf/345079958.pdf","https://scholar.google.com/scholar?q=related:rtxMtrEQh5AJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"104",0,"TB Luciani","Problem-Driven Design Strategies for Scientific Visualization",2019,"","search.proquest.com","https://search.proquest.com/openview/1eed1d32bbe3033b7ce9894d275682dd/1?pq-origsite=gscholar&cbl=18750&diss=y","",103,"2023-02-22 14:54:27","","",NA,NA,NA,NA,NA,NA,0,0,0,1,4,"The scientific community faces an increasing amount of data due to advances in acquisition technologies. Because of the ubiquity of large data repositories in today's society, scientists …","https://indigo.uic.edu/articles/thesis/Problem-Driven_Design_Strategies_for_Scientific_Visualization/12480812/files/23142305.pdf","https://scholar.google.com/scholar?q=related:V1cwdfeT2x8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
